10/11/2023 18:00,49.3
10/11/2023 18:10,49.7
10/11/2023 18:20,49.7
10/11/2023 18:30,49.3
10/11/2023 18:40,48.4
10/11/2023 18:50,48.0
10/11/2023 19:00,46.7
10/11/2023 19:10,45.0
10/11/2023 19:20,43.7
10/11/2023 19:30,42.4
10/11/2023 19:40,41.1
10/11/2023 19:50,39.9
10/11/2023 20:00,38.6
10/11/2023 20:10,37.3
10/11/2023 20:20,35.6
10/11/2023 20:30,34.3
10/11/2023 20:40,32.6
10/11/2023 20:50,31.3
10/11/2023 21:00,29.6
10/11/2023 21:10,28.3
10/11/2023 21:20,26.6
10/11/2023 21:30,25.4
10/11/2023 21:40,23.7
10/11/2023 21:50,23.2
10/11/2023 22:00,22.8
10/11/2023 22:10,22.8
10/11/2023 22:20,22.4
10/11/2023 22:30,22.4
10/11/2023 22:40,22.4
10/11/2023 22:50,22.4
10/11/2023 23:00,22.8
10/11/2023 23:10,22.8
10/11/2023 23:20,22.4
10/11/2023 23:30,22.4
10/11/2023 23:40,22.4
10/11/2023 23:50,22.8
10/12/2023 00:00,22.4
10/12/2023 00:10,22.8
10/12/2023 00:20,22.8
10/12/2023 00:30,22.8
10/12/2023 00:40,22.8
10/12/2023 00:50,22.4
10/12/2023 01:00,22.8
10/12/2023 01:10,22.8
10/12/2023 01:20,22.8
10/12/2023 01:30,22.8
10/12/2023 01:40,22.8
10/12/2023 01:50,22.8
10/12/2023 02:00,22.8
10/12/2023 02:10,22.8
10/12/2023 02:20,22.8
10/12/2023 02:30,22.8
10/12/2023 02:40,22.8
10/12/2023 02:50,22.8
10/12/2023 03:00,22.8
10/12/2023 03:10,22.8
10/12/2023 03:20,22.8
10/12/2023 03:30,22.8
10/12/2023 03:40,22.8
10/12/2023 03:50,22.8
10/12/2023 04:00,22.8
10/12/2023 04:10,22.8
10/12/2023 04:20,22.4
10/12/2023 04:30,22.8
10/12/2023 04:40,22.8
10/12/2023 04:50,22.8
10/12/2023 05:00,22.4
10/12/2023 05:10,22.4
10/12/2023 05:20,22.4
10/12/2023 05:30,22.4
10/12/2023 05:40,22.4
10/12/2023 05:50,22.4
10/12/2023 06:00,22.8
10/12/2023 06:10,22.8
10/12/2023 06:20,22.8
10/12/2023 06:30,22.8
10/12/2023 06:40,22.8
10/12/2023 06:50,22.8
10/12/2023 07:00,22.8
10/12/2023 07:10,22.8
10/12/2023 07:20,22.8
10/12/2023 07:30,22.8
10/12/2023 07:40,22.8
10/12/2023 07:50,22.8
10/12/2023 08:00,23.2
10/12/2023 08:10,22.8
10/12/2023 08:20,23.2
10/12/2023 08:30,23.2
10/12/2023 08:40,22.8
10/12/2023 08:50,23.2
10/12/2023 09:00,23.2
10/12/2023 09:10,23.2
10/12/2023 09:20,23.2
10/12/2023 09:30,23.2
10/12/2023 09:40,23.2
10/12/2023 09:50,22.8
10/12/2023 10:00,23.2
10/12/2023 10:10,23.2
10/12/2023 10:20,23.7
10/12/2023 10:30,23.7
10/12/2023 10:40,23.7
10/12/2023 10:50,23.7
10/12/2023 11:00,24.1
10/12/2023 11:10,24.1
10/12/2023 11:20,23.7
10/12/2023 11:30,23.7
10/12/2023 11:40,23.7
10/12/2023 11:50,24.1
10/12/2023 12:00,24.9
10/12/2023 12:10,25.4
10/12/2023 12:20,24.5
10/12/2023 12:30,25.4
10/12/2023 12:40,25.4
10/12/2023 12:50,25.4
10/12/2023 13:00,26.2
10/12/2023 13:10,24.5
10/12/2023 13:20,24.5
10/12/2023 13:30,24.5
10/12/2023 13:40,24.9
10/12/2023 13:50,24.9
10/12/2023 14:00,25.4
10/12/2023 14:10,25.4
10/12/2023 14:20,25.4
10/12/2023 14:30,25.4
10/12/2023 14:40,26.2
10/12/2023 14:50,27.1
10/12/2023 15:00,27.1
10/12/2023 15:10,27.1
10/12/2023 15:20,27.1
10/12/2023 15:30,27.1
10/12/2023 15:40,27.1
10/12/2023 15:50,27.5
10/12/2023 16:00,27.5
10/12/2023 16:10,27.5
10/12/2023 16:20,27.9
10/12/2023 16:30,27.9
10/12/2023 16:40,27.9
10/12/2023 16:50,27.5
10/12/2023 17:00,27.5
10/12/2023 17:10,27.5
10/12/2023 17:20,27.9
10/12/2023 17:30,27.5
10/12/2023 17:40,27.9
10/12/2023 17:50,28.3
10/12/2023 18:00,27.9
10/12/2023 18:10,27.9
10/12/2023 18:20,28.3
10/12/2023 18:30,27.9
10/12/2023 18:40,28.3
10/12/2023 18:50,28.3
10/12/2023 19:00,28.3
10/12/2023 19:10,28.3
10/12/2023 19:20,28.3
10/12/2023 19:30,28.3
10/12/2023 19:40,28.3
10/12/2023 19:50,28.8
10/12/2023 20:00,28.8
10/12/2023 20:10,28.8
10/12/2023 20:20,28.8
10/12/2023 20:30,29.2
10/12/2023 20:40,29.2
10/12/2023 20:50,29.2
10/12/2023 21:00,29.2
10/12/2023 21:10,29.2
10/12/2023 21:20,29.2
10/12/2023 21:30,29.2
10/12/2023 21:40,29.2
10/12/2023 21:50,29.2
10/12/2023 22:00,29.2
10/12/2023 22:10,29.2
10/12/2023 22:20,29.2
10/12/2023 22:30,29.2
10/12/2023 22:40,29.2
10/12/2023 22:50,29.2
10/12/2023 23:00,29.2
10/12/2023 23:10,29.2
10/12/2023 23:20,29.2
10/12/2023 23:30,29.2
10/12/2023 23:40,29.2
10/12/2023 23:50,29.2
10/13/2023 00:00,29.2
10/13/2023 00:10,29.2
10/13/2023 00:20,28.8
10/13/2023 00:30,29.2
10/13/2023 00:40,29.2
10/13/2023 00:50,29.2
10/13/2023 01:00,29.2
10/13/2023 01:10,29.2
10/13/2023 01:20,29.2
10/13/2023 01:30,29.2
10/13/2023 01:40,29.2
10/13/2023 01:50,29.2
10/13/2023 02:00,29.2
10/13/2023 02:10,29.2
10/13/2023 02:20,29.2
10/13/2023 02:30,29.2
10/13/2023 02:40,29.2
10/13/2023 02:50,29.2
10/13/2023 03:00,29.2
10/13/2023 03:10,29.2
10/13/2023 03:20,29.6
10/13/2023 03:30,29.2
10/13/2023 03:40,29.6
10/13/2023 03:50,29.6
10/13/2023 04:00,29.6
10/13/2023 04:10,29.6
10/13/2023 04:20,29.2
10/13/2023 04:30,29.6
10/13/2023 04:40,29.2
10/13/2023 04:50,29.6
10/13/2023 05:00,29.2
10/13/2023 05:10,29.6
10/13/2023 05:20,29.6
10/13/2023 05:30,29.6
10/13/2023 05:40,29.6
10/13/2023 05:50,29.6
10/13/2023 06:00,29.6
10/13/2023 06:10,29.6
10/13/2023 06:20,29.6
10/13/2023 06:30,30.1
10/13/2023 06:40,30.1
10/13/2023 06:50,30.1
10/13/2023 07:00,30.5
10/13/2023 07:10,30.5
10/13/2023 07:20,30.5
10/13/2023 07:30,30.5
10/13/2023 07:40,30.5
10/13/2023 07:50,30.5
10/13/2023 08:00,30.5
10/13/2023 08:10,30.5
10/13/2023 08:20,30.9
10/13/2023 08:30,30.9
10/13/2023 08:40,30.9
10/13/2023 08:50,30.9
10/13/2023 09:00,30.9
10/13/2023 09:10,30.9
10/13/2023 09:20,30.9
10/13/2023 09:30,30.9
10/13/2023 09:40,30.9
10/13/2023 09:50,30.5
10/13/2023 10:00,30.9
10/13/2023 10:10,30.9
10/13/2023 10:20,30.9
10/13/2023 10:30,30.9
10/13/2023 10:40,30.9
10/13/2023 10:50,30.9
10/13/2023 11:00,30.9
10/13/2023 11:10,30.9
10/13/2023 11:20,30.9
10/13/2023 11:30,31.3
10/13/2023 11:40,30.9
10/13/2023 11:50,30.9
10/13/2023 12:00,30.9
10/13/2023 12:10,30.9
10/13/2023 12:20,30.9
10/13/2023 12:30,30.9
10/13/2023 12:40,30.9
10/13/2023 12:50,31.3
10/13/2023 13:00,33.0
10/13/2023 13:10,31.3
10/13/2023 13:20,31.3
10/13/2023 13:30,31.3
10/13/2023 13:40,31.8
10/13/2023 13:50,32.2
10/13/2023 14:00,31.8
10/13/2023 14:10,32.2
10/13/2023 14:20,32.2
10/13/2023 14:30,32.6
10/13/2023 14:40,33.5
10/13/2023 14:50,33.0
10/13/2023 15:00,33.5
10/13/2023 15:10,33.5
10/13/2023 15:20,33.5
10/13/2023 15:30,33.0
10/13/2023 15:40,33.5
10/13/2023 15:50,33.5
10/13/2023 16:00,33.5
10/13/2023 16:10,33.9
10/13/2023 16:20,33.9
10/13/2023 16:30,33.9
10/13/2023 16:40,33.9
10/13/2023 16:50,33.9
10/13/2023 17:00,33.5
10/13/2023 17:10,33.9
10/13/2023 17:20,33.5
10/13/2023 17:30,33.9
10/13/2023 17:40,33.9
10/13/2023 17:50,33.9
10/13/2023 18:00,33.9
10/13/2023 18:10,33.9
10/13/2023 18:20,33.9
10/13/2023 18:30,33.9
10/13/2023 18:40,33.9
10/13/2023 18:50,33.9
10/13/2023 19:00,34.3
10/13/2023 19:10,34.3
10/13/2023 19:20,34.3
10/13/2023 19:30,34.3
10/13/2023 19:40,34.3
10/13/2023 19:50,34.3
10/13/2023 20:00,34.3
10/13/2023 20:10,34.7
10/13/2023 20:20,34.7
10/13/2023 20:30,34.7
10/13/2023 20:40,34.7
10/13/2023 20:50,34.7
10/13/2023 21:00,34.7
10/13/2023 21:10,34.7
10/13/2023 21:20,34.7
10/13/2023 21:30,34.7
10/13/2023 21:40,34.7
10/13/2023 21:50,35.2
10/13/2023 22:00,35.2
10/13/2023 22:10,35.6
10/13/2023 22:20,36.0
10/13/2023 22:30,35.6
10/13/2023 22:40,36.0
10/13/2023 22:50,36.0
10/13/2023 23:00,36.0
10/13/2023 23:10,36.0
10/13/2023 23:20,36.0
10/13/2023 23:30,36.0
10/13/2023 23:40,36.0
10/13/2023 23:50,36.0
10/14/2023 00:00,36.0
10/14/2023 00:10,36.0
10/14/2023 00:20,36.0
10/14/2023 00:30,36.0
10/14/2023 00:40,36.0
10/14/2023 00:50,36.0
10/14/2023 01:00,35.6
10/14/2023 01:10,36.0
10/14/2023 01:20,35.6
10/14/2023 01:30,36.0
10/14/2023 01:40,36.0
10/14/2023 01:50,35.6
10/14/2023 02:00,36.0
10/14/2023 02:10,36.0
10/14/2023 02:20,36.0
10/14/2023 02:30,36.0
10/14/2023 02:40,36.0
10/14/2023 02:50,36.0
10/14/2023 03:00,36.0
10/14/2023 03:10,36.0
10/14/2023 03:20,36.0
10/14/2023 03:30,36.0
10/14/2023 03:40,36.0
10/14/2023 03:50,36.0
10/14/2023 04:00,36.0
10/14/2023 04:10,36.0
10/14/2023 04:20,36.0
10/14/2023 04:30,36.0
10/14/2023 04:40,36.0
10/14/2023 04:50,36.0
10/14/2023 05:00,36.0
10/14/2023 05:10,36.0
10/14/2023 05:20,36.0
10/14/2023 05:30,36.0
10/14/2023 05:40,36.0
10/14/2023 05:50,36.0
10/14/2023 06:00,36.0
10/14/2023 06:10,36.0
10/14/2023 06:20,36.0
10/14/2023 06:30,36.0
10/14/2023 06:40,36.0
10/14/2023 06:50,36.0
10/14/2023 07:00,36.0
10/14/2023 07:10,36.5
10/14/2023 07:20,36.5
10/14/2023 07:30,36.5
10/14/2023 07:40,36.5
10/14/2023 07:50,36.5
10/14/2023 08:00,36.9
10/14/2023 08:10,36.9
10/14/2023 08:20,36.9
10/14/2023 08:30,36.9
10/14/2023 08:40,36.5
10/14/2023 08:50,36.9
10/14/2023 09:00,36.5
10/14/2023 09:10,36.5
10/14/2023 09:20,36.9
10/14/2023 09:30,36.9
10/14/2023 09:40,36.9
10/14/2023 09:50,36.9
10/14/2023 10:00,36.9
10/14/2023 10:10,37.3
10/14/2023 10:20,37.3
10/14/2023 10:30,37.3
10/14/2023 10:40,37.3
10/14/2023 10:50,37.3
10/14/2023 11:00,37.3
10/14/2023 11:10,37.3
10/14/2023 11:20,36.9
10/14/2023 11:30,37.3
10/14/2023 11:40,37.7
10/14/2023 11:50,37.7
10/14/2023 12:00,37.7
10/14/2023 12:10,37.7
10/14/2023 12:20,37.7
10/14/2023 12:30,37.7
10/14/2023 12:40,38.2
10/14/2023 12:50,38.2
10/14/2023 13:00,39.0
10/14/2023 13:10,38.6
10/14/2023 13:20,38.2
10/14/2023 13:30,38.6
10/14/2023 13:40,39.0
10/14/2023 13:50,39.4
10/14/2023 14:00,39.4
10/14/2023 14:10,39.4
10/14/2023 14:20,38.6
10/14/2023 14:30,37.3
10/14/2023 14:40,36.5
10/14/2023 14:50,35.2
10/14/2023 15:00,33.9
10/14/2023 15:10,32.6
10/14/2023 15:20,31.3
10/14/2023 15:30,30.1
10/14/2023 15:40,28.8
10/14/2023 15:50,27.5
10/14/2023 16:00,26.2
10/14/2023 16:10,24.9
10/14/2023 16:20,23.7
10/14/2023 16:30,22.4
10/14/2023 16:40,21.1
10/14/2023 16:50,19.8
10/14/2023 17:00,19.0
10/14/2023 17:10,18.5
10/14/2023 17:20,18.5
10/14/2023 17:30,18.1
10/14/2023 17:40,18.1
10/14/2023 17:50,18.5
10/14/2023 18:00,18.5
10/14/2023 18:10,19.0
10/14/2023 18:20,19.0
10/14/2023 18:30,18.5
10/14/2023 18:40,18.5
10/14/2023 18:50,19.0
10/14/2023 19:00,19.0
10/14/2023 19:10,19.4
10/14/2023 19:20,19.4
10/14/2023 19:30,20.2
10/14/2023 19:40,20.2
10/14/2023 19:50,20.7
10/14/2023 20:00,20.7
10/14/2023 20:10,21.1
10/14/2023 20:20,21.1
10/14/2023 20:30,21.5
10/14/2023 20:40,21.9
10/14/2023 20:50,21.9
10/14/2023 21:00,21.9
10/14/2023 21:10,21.9
10/14/2023 21:20,21.9
10/14/2023 21:30,21.9
10/14/2023 21:40,21.9
10/14/2023 21:50,21.9
10/14/2023 22:00,22.4
10/14/2023 22:10,21.9
10/14/2023 22:20,21.9
10/14/2023 22:30,22.4
10/14/2023 22:40,22.4
10/14/2023 22:50,22.4
10/14/2023 23:00,22.4
10/14/2023 23:10,22.4
10/14/2023 23:20,22.4
10/14/2023 23:30,22.4
10/14/2023 23:40,22.4
10/14/2023 23:50,22.4
10/15/2023 00:00,22.4
10/15/2023 00:10,22.4
10/15/2023 00:20,22.4
10/15/2023 00:30,22.4
10/15/2023 00:40,22.4
10/15/2023 00:50,22.4
10/15/2023 01:00,22.4
10/15/2023 01:10,22.4
10/15/2023 01:20,22.4
10/15/2023 01:30,22.4
10/15/2023 01:40,22.4
10/15/2023 01:50,22.8
10/15/2023 02:00,22.4
10/15/2023 02:10,22.4
10/15/2023 02:20,22.4
10/15/2023 02:30,22.4
10/15/2023 02:40,22.8
10/15/2023 02:50,22.8
10/15/2023 03:00,22.8
10/15/2023 03:10,22.8
10/15/2023 03:20,22.4
10/15/2023 03:30,22.4
10/15/2023 03:40,22.8
10/15/2023 03:50,22.8
10/15/2023 04:00,22.4
10/15/2023 04:10,22.8
10/15/2023 04:20,22.8
10/15/2023 04:30,22.8
10/15/2023 04:40,22.8
10/15/2023 04:50,22.8
10/15/2023 05:00,22.8
10/15/2023 05:10,22.8
10/15/2023 05:20,22.8
10/15/2023 05:30,22.8
10/15/2023 05:40,22.8
10/15/2023 05:50,22.8
10/15/2023 06:00,22.8
10/15/2023 06:10,22.8
10/15/2023 06:20,22.8
10/15/2023 06:30,22.8
10/15/2023 06:40,22.8
10/15/2023 06:50,22.8
10/15/2023 07:00,22.8
10/15/2023 07:10,22.8
10/15/2023 07:20,22.8
10/15/2023 07:30,22.8
10/15/2023 07:40,22.8
10/15/2023 07:50,22.8
10/15/2023 08:00,22.8
10/15/2023 08:10,22.8
10/15/2023 08:20,22.8
10/15/2023 08:30,23.2
10/15/2023 08:40,23.2
10/15/2023 08:50,22.8
10/15/2023 09:00,22.8
10/15/2023 09:10,23.2
10/15/2023 09:20,23.2
10/15/2023 09:30,23.2
10/15/2023 09:40,23.2
10/15/2023 09:50,23.2
10/15/2023 10:00,23.2
10/15/2023 10:10,23.7
10/15/2023 10:20,23.7
10/15/2023 10:30,23.7
10/15/2023 10:40,23.7
10/15/2023 10:50,24.1
10/15/2023 11:00,24.9
10/15/2023 11:10,24.9
10/15/2023 11:20,24.5
10/15/2023 11:30,24.5
10/15/2023 11:40,24.5
10/15/2023 11:50,24.9
10/15/2023 12:00,24.9
10/15/2023 12:10,25.8
10/15/2023 12:20,25.8
10/15/2023 12:30,25.8
10/15/2023 12:40,26.2
10/15/2023 12:50,27.1
10/15/2023 13:00,27.1
10/15/2023 13:10,27.1
10/15/2023 13:20,25.8
10/15/2023 13:30,25.8
10/15/2023 13:40,26.2
10/15/2023 13:50,26.6
10/15/2023 14:00,26.6
10/15/2023 14:10,26.6
10/15/2023 14:20,27.1
10/15/2023 14:30,27.1
10/15/2023 14:40,26.6
10/15/2023 14:50,27.1
10/15/2023 15:00,27.1
10/15/2023 15:10,27.1
10/15/2023 15:20,27.1
10/15/2023 15:30,27.1
10/15/2023 15:40,27.1
10/15/2023 15:50,26.6
10/15/2023 16:00,26.6
10/15/2023 16:10,27.1
10/15/2023 16:20,27.1
10/15/2023 16:30,27.1
10/15/2023 16:40,27.1
10/15/2023 16:50,27.1
10/15/2023 17:00,27.1
10/15/2023 17:10,27.5
10/15/2023 17:20,27.9
10/15/2023 17:30,27.9
10/15/2023 17:40,27.5
10/15/2023 17:50,27.9
10/15/2023 18:00,27.9
10/15/2023 18:10,27.9
10/15/2023 18:20,27.9
10/15/2023 18:30,27.9
10/15/2023 18:40,27.9
10/15/2023 18:50,27.9
10/15/2023 19:00,27.9
10/15/2023 19:10,27.9
10/15/2023 19:20,28.3
10/15/2023 19:30,28.3
10/15/2023 19:40,28.3
10/15/2023 19:50,28.3
10/15/2023 20:00,28.3
10/15/2023 20:10,28.3
10/15/2023 20:20,28.3
10/15/2023 20:30,28.3
10/15/2023 20:40,28.3
10/15/2023 20:50,28.3
10/15/2023 21:00,28.8
10/15/2023 21:10,29.2
10/15/2023 21:20,29.2
10/15/2023 21:30,29.2
10/15/2023 21:40,29.6
10/15/2023 21:50,29.6
10/15/2023 22:00,29.6
10/15/2023 22:10,29.6
10/15/2023 22:20,29.6
10/15/2023 22:30,29.6
10/15/2023 22:40,29.2
10/15/2023 22:50,29.2
10/15/2023 23:00,29.2
10/15/2023 23:10,29.2
10/15/2023 23:20,29.6
10/15/2023 23:30,29.6
10/15/2023 23:40,29.6
10/15/2023 23:50,29.6
10/16/2023 00:00,29.6
